node,gnn_score
0,0.433590829372406
1,0.4810394048690796
2,0.7091928720474243
3,0.22535918653011322
4,0.6016818881034851
5,0.3769772946834564
6,0.578628659248352
7,0.29232895374298096
8,0.4968074560165405
9,0.3805999159812927
10,0.4857986867427826
11,0.5078855752944946
12,0.3564007878303528
13,0.6735029816627502
14,0.6145547032356262
15,0.5860458016395569
16,0.5817564725875854
17,0.5694912672042847
18,0.5710526704788208
19,0.2724510729312897
20,0.7425382137298584
21,0.37703806161880493
22,0.5460522174835205
23,0.2478383332490921
24,0.7252174615859985
25,0.5560218691825867
26,0.4196774363517761
27,0.4594944715499878
28,0.3904525935649872
29,0.48344987630844116
30,0.7488905787467957
31,0.327295184135437
32,0.533294141292572
33,0.5324210524559021
34,0.7385329604148865
35,0.4732145667076111
36,0.6864205598831177
37,0.3845929801464081
38,0.6388171315193176
39,0.4001913368701935
40,0.5118169784545898
41,0.5862216949462891
42,0.38795289397239685
43,0.5516659021377563
44,0.3784239590167999
45,0.6837245225906372
46,0.630763053894043
47,0.2564585506916046
48,0.6224417090415955
49,0.5231823921203613
50,0.479043185710907
51,0.528021514415741
52,0.5572170615196228
53,0.8799183964729309
54,0.5252129435539246
55,0.7006898522377014
56,0.60397869348526
57,0.33241692185401917
58,0.6781339645385742
59,0.812400221824646
60,0.5344367027282715
61,0.5910862684249878
62,0.3224097490310669
63,0.2998789846897125
64,0.5362132787704468
65,0.5953891277313232
66,0.3009769320487976
67,0.3272271454334259
68,0.8465544581413269
69,0.6763039827346802
70,0.41507288813591003
71,0.6514596343040466
72,0.7699447870254517
73,0.717890202999115
74,0.585646390914917
75,0.46162334084510803
76,0.6280248761177063
77,0.4894241392612457
78,0.4174523651599884
79,0.3644677698612213
80,0.4086214601993561
81,0.510724663734436
82,0.35489216446876526
83,0.3677075207233429
84,0.510145366191864
85,0.3687593340873718
86,0.7241880893707275
87,0.4153551459312439
88,0.6975848078727722
89,0.5132823586463928
90,0.8138456344604492
91,0.5991043448448181
92,0.3444618284702301
93,0.39787349104881287
94,0.49019870162010193
95,0.6970388889312744
96,0.374848335981369
97,0.4119400382041931
98,0.2801276743412018
99,0.46269720792770386
100,0.49838384985923767
101,0.8108783960342407
102,0.7778441905975342
103,0.8733091354370117
104,0.4602944850921631
105,0.600640058517456
106,0.3282734155654907
107,0.39361676573753357
108,0.3770792782306671
109,0.7684727907180786
110,0.5514749884605408
111,0.857333242893219
112,0.8197269439697266
113,0.4561076760292053
114,0.4072783291339874
115,0.40570196509361267
116,0.32461005449295044
117,0.28921958804130554
118,0.6859259009361267
119,0.5123016834259033
120,0.621861457824707
121,0.5810409784317017
122,0.44762471318244934
123,0.47383975982666016
124,0.7673812508583069
125,0.3539435565471649
126,0.8823310136795044
127,0.2553475797176361
128,0.4798319637775421
129,0.44878971576690674
130,0.6365179419517517
131,0.441770076751709
132,0.48941972851753235
133,0.828291118144989
134,0.4037266969680786
135,0.4602259695529938
136,0.4371838867664337
137,0.5172086358070374
138,0.8367148041725159
139,0.8322656154632568
140,0.40119537711143494
141,0.5148138403892517
142,0.6661966443061829
143,0.7312558889389038
144,0.41132715344429016
145,0.41626566648483276
146,0.5688742995262146
147,0.4508308470249176
148,0.46048906445503235
149,0.7204119563102722
150,0.5385282635688782
151,0.7188138961791992
