node,gnn_score
0,0.34258386492729187
1,0.7219305038452148
2,0.32915985584259033
3,0.4983476400375366
4,0.3026193678379059
5,0.5158608555793762
6,0.3781394958496094
7,0.4917333722114563
8,0.5192197561264038
9,0.3940138816833496
10,0.7771831154823303
11,0.32810893654823303
12,0.7499493360519409
13,0.6787194013595581
14,0.47117164731025696
15,0.3142378032207489
16,0.833080530166626
17,0.5152807235717773
18,0.6521648168563843
19,0.5710811614990234
20,0.4926995038986206
21,0.34133240580558777
22,0.5608195066452026
23,0.45878130197525024
24,0.44266340136528015
25,0.755526602268219
26,0.48773470520973206
27,0.810921847820282
28,0.6833380460739136
29,0.7635764479637146
30,0.7753770351409912
31,0.8189038634300232
32,0.6040979623794556
33,0.594247579574585
34,0.4802112579345703
35,0.31419074535369873
36,0.3224636912345886
37,0.32818979024887085
38,0.6183350682258606
39,0.6328158378601074
40,0.7736808061599731
41,0.32721322774887085
42,0.7128816843032837
43,0.8222540616989136
44,0.5112172961235046
45,0.28958672285079956
46,0.3272290825843811
47,0.33584725856781006
48,0.6544809341430664
49,0.6695801615715027
50,0.4022260904312134
51,0.7969474196434021
52,0.6862969398498535
53,0.5851658582687378
54,0.5967409014701843
55,0.7082256078720093
56,0.6193577647209167
57,0.42024359107017517
58,0.48058900237083435
59,0.8227222561836243
60,0.44937998056411743
61,0.683356761932373
62,0.6090388298034668
63,0.3110913932323456
64,0.4753309488296509
65,0.5550002455711365
66,0.5687097907066345
67,0.3458309769630432
68,0.43965017795562744
69,0.5654328465461731
70,0.6773557662963867
71,0.4285370409488678
72,0.6066042184829712
73,0.45324578881263733
74,0.32566437125205994
75,0.613136887550354
76,0.6044934988021851
77,0.5225046277046204
78,0.6253734230995178
79,0.7385817766189575
80,0.572135865688324
81,0.6232041120529175
82,0.42608097195625305
83,0.6883857846260071
84,0.6317005157470703
85,0.28082507848739624
86,0.3268832564353943
87,0.5058810114860535
88,0.4732942283153534
89,0.3058161735534668
90,0.4820760190486908
91,0.4714376628398895
92,0.714249312877655
93,0.3557460606098175
94,0.3963435888290405
95,0.683044970035553
96,0.5321897268295288
97,0.527546763420105
98,0.624043881893158
99,0.726977527141571
100,0.4471524655818939
101,0.5761063098907471
102,0.4186643660068512
103,0.40682968497276306
104,0.5681774020195007
105,0.48561230301856995
106,0.658100426197052
107,0.5354313850402832
108,0.49182116985321045
109,0.3295215368270874
110,0.6498624682426453
111,0.29759958386421204
112,0.2906258702278137
113,0.7818531394004822
114,0.4575161337852478
115,0.6234349012374878
116,0.29627615213394165
117,0.3220577836036682
118,0.5410760045051575
119,0.5155713558197021
120,0.4793184697628021
121,0.2784104347229004
122,0.6873505115509033
123,0.5084453225135803
124,0.43734413385391235
125,0.3584494888782501
126,0.5179900527000427
127,0.3754871189594269
128,0.48899945616722107
129,0.32520976662635803
130,0.6639036536216736
131,0.7404548525810242
132,0.5236949920654297
133,0.2698700726032257
134,0.481440007686615
135,0.5971817970275879
136,0.808563768863678
137,0.7977479100227356
138,0.822348952293396
139,0.5234411954879761
140,0.32495853304862976
141,0.46834802627563477
142,0.6180954575538635
143,0.3666580617427826
144,0.8001112341880798
145,0.3122709393501282
146,0.4493478238582611
147,0.792195737361908
148,0.5747666358947754
149,0.3924831748008728
150,0.7543706893920898
151,0.7937968373298645
152,0.779106080532074
153,0.7697926759719849
154,0.8053507208824158
155,0.6350557804107666
156,0.552291214466095
157,0.6667029857635498
158,0.7392390370368958
159,0.47332680225372314
160,0.4719875156879425
161,0.36661598086357117
162,0.597727358341217
163,0.30732327699661255
164,0.28032371401786804
165,0.3359096944332123
166,0.4136918783187866
167,0.6280465126037598
168,0.5017656683921814
169,0.6365485191345215
170,0.7066144347190857
171,0.299674928188324
172,0.5898786187171936
173,0.42024293541908264
174,0.309006929397583
175,0.3239331543445587
176,0.4645073413848877
177,0.5579068660736084
178,0.5184376835823059
179,0.5227468609809875
180,0.7439857721328735
181,0.7861783504486084
182,0.30143940448760986
183,0.2900199294090271
184,0.6569334268569946
185,0.3360147178173065
186,0.6755561828613281
187,0.30432406067848206
188,0.5770527124404907
189,0.611091136932373
190,0.5453412532806396
191,0.49247682094573975
192,0.3626285791397095
193,0.6608445644378662
194,0.4500521421432495
195,0.30310699343681335
196,0.7762593030929565
197,0.6507795453071594
198,0.2585034668445587
199,0.6416923403739929
200,0.5151585340499878
201,0.3044734597206116
202,0.6594486832618713
203,0.567593514919281
204,0.6112974882125854
205,0.3400932550430298
206,0.3263257145881653
207,0.7139860391616821
208,0.39556437730789185
209,0.32275307178497314
210,0.6244485974311829
211,0.6148555278778076
212,0.8103918433189392
213,0.5628669261932373
214,0.648256778717041
215,0.6367208957672119
216,0.4920556843280792
217,0.6821295022964478
218,0.7095234990119934
219,0.8318188786506653
220,0.6991078853607178
221,0.5689206123352051
222,0.6147371530532837
223,0.5539721846580505
224,0.5209930539131165
225,0.6324377059936523
226,0.6251649856567383
227,0.8002001047134399
228,0.39484909176826477
229,0.7079421281814575
230,0.38452184200286865
231,0.3299943804740906
232,0.657130777835846
233,0.396805077791214
234,0.680321216583252
235,0.8356603384017944
236,0.31699684262275696
237,0.5287603139877319
238,0.5836963057518005
239,0.7155408263206482
240,0.7978487014770508
241,0.7249142527580261
242,0.4525820314884186
243,0.5342254638671875
244,0.7989217042922974
245,0.6649208664894104
246,0.4714820981025696
247,0.44232627749443054
248,0.4840281009674072
