node,soft_label,spread_beta_0,spread_beta_1,spread_beta_2,spread_beta_3,spread_beta_4,spread_beta_5,spread_beta_6,spread_beta_7,spread_beta_8,spread_beta_9,spread_beta_10,spread_beta_11
0,0.08254373034734251,6.632340913151322e-05,6.904855867856968e-05,7.850461160229259e-05,0.00013516858301050038,0.00033883305535221584,0.0007730448875891396,0.0015206294110715972,0.002536766971651732,0.003729715641431355,0.005548469560690293,0.008334011565264459,0.011089953390009927
1,0.009818604994045632,5.600369412586013e-05,5.844579941323521e-05,6.161246641928723e-05,6.495053646446338e-05,6.672053908719682e-05,6.78736513558544e-05,7.790509753003816e-05,0.00014633092561506888,0.0004912408893127964,0.0013321860272246316,0.0022047517917966686,0.002495273200511723
2,0.011424400177672371,5.780443881938425e-05,5.929708311773513e-05,6.111648485825703e-05,6.363916930586961e-05,6.844109533055093e-05,8.182384507200317e-05,0.00014803539366236359,0.00037670389195556105,0.0006809659768078477,0.0008168870625427582,0.0009325862992281243,0.0010923959677237474
3,0.020427585938872325,5.285657859126524e-05,5.32268741604532e-05,5.5137236863140474e-05,6.971599012918679e-05,0.00012100909540140485,0.0001666997035889688,0.00016467935028131766,0.0003083128293658653,0.0007517169819835496,0.0014196447824749454,0.0020319824060147937,0.0022611473997295782
4,0.0090160624163205,5.2864272693563925e-05,5.5864260824227185e-05,5.912217982494383e-05,5.987945089274671e-05,5.848453452274781e-05,5.821266019595664e-05,6.1002155637771425e-05,6.529616209566162e-05,7.082678929732137e-05,8.432779745281218e-05,0.00010192253456241415,0.00010903850645791499
5,0.010044782782700594,5.768183955943576e-05,5.882964261875348e-05,6.067193233887461e-05,6.245608785055849e-05,6.401568555903162e-05,6.663075334460299e-05,7.489315624015915e-05,0.00014278736525398611,0.000560422537236611,0.0017397213218268638,0.0029552547371081953,0.003104497191912447
6,0.3814017086223881,0.00018848060567851704,0.00024165904529110005,0.0004049085313101101,0.0008583930659036105,0.0019684536831934534,0.004100382365671422,0.00788836049095449,0.01380685603054899,0.020672384365824893,0.02713147144895571,0.034403500762574944,0.042217586080230116
7,0.07411319983750878,9.455775505742931e-05,0.00010792235584856203,0.00013922384895160574,0.0002301415366069785,0.0004315058871994462,0.0007819147195770744,0.0014949084072583129,0.0031008456287975293,0.006049448774536798,0.010667487712125504,0.016891975193017605,0.022168357981702774
8,0.009424492812663674,5.58294381193323e-05,5.598028578626338e-05,5.624188779600753e-05,5.650921565673612e-05,5.7140652871257814e-05,5.851863881862224e-05,6.0025683170378127e-05,6.092449840231047e-05,6.169876501078693e-05,6.380741642969552e-05,6.817743839403645e-05,7.231045546383057e-05
9,0.010372394101523224,6.919267475537073e-05,7.83512244029449e-05,0.00010722098554602552,0.00018179505975429657,0.00023985047150424944,0.00018520379123888197,0.00013812132810935913,0.0003105628215196337,0.0012927211428551025,0.0035747995503508092,0.00563145244325242,0.005913379011351571
