epoch,loss,rank,reg,topk,spearman,kendall,top5,top10,top20
1,0.8331353664398193,0.3516472280025482,0.39062291383743286,0.24286752939224243,0.5943788763645743,0.4164110465252002,0.0,0.2,0.3
2,0.41928356885910034,0.1935364007949829,0.3948688209056854,0.07152432948350906,0.6041752428519453,0.428073861381516,0.2,0.2,0.3
3,0.30107441544532776,0.1558964103460312,0.26789548993110657,0.04320623725652695,0.6000556847083984,0.4239932768401149,0.2,0.3,0.35
4,0.2631448209285736,0.15043894946575165,0.1925976425409317,0.03661772236227989,0.6481972502686019,0.46352919205359855,0.4,0.4,0.35
5,0.23318380117416382,0.1389123499393463,0.17778190970420837,0.027291249483823776,0.7111216540066515,0.5192660550458716,0.4,0.4,0.35
6,0.21690785884857178,0.13359083235263824,0.17774036526679993,0.019996607676148415,0.7732844497889618,0.5789807876368561,0.4,0.5,0.45
7,0.19628819823265076,0.11738627403974533,0.18811406195163727,0.014978474006056786,0.8124032990627547,0.6189275626210986,0.4,0.5,0.5
8,0.19152502715587616,0.11025364696979523,0.19543175399303436,0.01509456429630518,0.8258504301899943,0.6334197072624135,0.4,0.5,0.6
9,0.18007756769657135,0.1034591868519783,0.194872185587883,0.012104477733373642,0.8363825266167783,0.6443728552419637,0.4,0.5,0.65
10,0.1769166886806488,0.10372879356145859,0.18887779116630554,0.011016369797289371,0.8395151330881612,0.6461190092676892,0.4,0.4,0.7
11,0.17998678982257843,0.1088637262582779,0.17471270263195038,0.012472839094698429,0.842794296246065,0.648826948665873,0.4,0.3,0.65
12,0.17674635350704193,0.10898202657699585,0.16459378600120544,0.01225745864212513,0.847464039806026,0.654765739897752,0.6,0.3,0.65
13,0.17288434505462646,0.1067660003900528,0.16547638177871704,0.010983611457049847,0.8506712057105864,0.6600695660293672,0.6,0.5,0.65
14,0.17116861045360565,0.10733699053525925,0.16511082649230957,0.009532244876027107,0.8518043297422959,0.661993136774284,0.6,0.6,0.65
15,0.16911444067955017,0.10542535036802292,0.16690105199813843,0.009079174138605595,0.8509398075632133,0.6612554567313303,0.4,0.5,0.6
16,0.16750307381153107,0.10165300965309143,0.17193350195884705,0.00951333623379469,0.8495627213082833,0.6592478464878494,0.4,0.4,0.6
17,0.16371287405490875,0.10086587071418762,0.17041204869747162,0.007815593853592873,0.8484430060177065,0.6583420874477672,0.4,0.4,0.6
18,0.1689417064189911,0.10528109967708588,0.16944116353988647,0.008552169427275658,0.8491372286438041,0.6593318859864137,0.4,0.4,0.6
19,0.16705003380775452,0.1038828045129776,0.1675298660993576,0.00860551092773676,0.8509216160863899,0.6619651236080959,0.4,0.5,0.6
20,0.16650328040122986,0.10442999750375748,0.1698915660381317,0.007403867319226265,0.8524213026463902,0.663813992576511,0.4,0.5,0.6
21,0.1641596406698227,0.10198212414979935,0.16879630088806152,0.007692420855164528,0.8551271780663742,0.6671662347970213,0.4,0.5,0.65
22,0.16185620427131653,0.09945442527532578,0.17081092298030853,0.00743899354711175,0.8580432803417608,0.6713682097252375,0.4,0.6,0.65
23,0.16318979859352112,0.10038945078849792,0.17046807706356049,0.007773277815431356,0.8608521553910826,0.675187338048883,0.4,0.6,0.65
24,0.16266290843486786,0.10100411623716354,0.17069096863269806,0.006967660505324602,0.8626453275089863,0.6776027210204075,0.4,0.6,0.65
25,0.1616421788930893,0.1010090783238411,0.17095638811588287,0.006230789702385664,0.8646506296983973,0.6802016947965545,0.4,0.6,0.65
26,0.15751829743385315,0.09634363651275635,0.17181377112865448,0.0064203571528196335,0.8660069622966697,0.6819851997105307,0.4,0.6,0.65
27,0.16237279772758484,0.1004372090101242,0.17258086800575256,0.006774212699383497,0.8675746320282729,0.6841142003408269,0.6,0.7,0.65
28,0.15851286053657532,0.09569104760885239,0.17706170678138733,0.006468864157795906,0.8691464866536054,0.6860377710857437,0.6,0.8,0.65
29,0.15759453177452087,0.09501060098409653,0.17925776541233063,0.005871071480214596,0.8706195265433292,0.6880827322174755,0.6,0.8,0.65
30,0.15355521440505981,0.09066928178071976,0.1787176877260208,0.006180415395647287,0.8717753685695693,0.6895207414151319,0.6,0.8,0.6
31,0.1539931744337082,0.09356901794672012,0.1777389645576477,0.00473497249186039,0.8727821344324517,0.6907346452832832,0.6,0.8,0.6
32,0.15447324514389038,0.09312885999679565,0.17654797434806824,0.005586659535765648,0.873496043140276,0.6916497420454281,0.6,0.7,0.65
33,0.15652026236057281,0.09578294306993484,0.17441612482070923,0.005608320701867342,0.8742245562731557,0.69300371174452,0.6,0.7,0.65
34,0.15361441671848297,0.09362830966711044,0.17549385130405426,0.004891965538263321,0.8750220774495722,0.6942176156126713,0.6,0.8,0.65
35,0.15677979588508606,0.0958118885755539,0.1736481934785843,0.00591563293710351,0.8755716650240248,0.69507668604244,0.6,0.8,0.65
36,0.1525307297706604,0.09253592044115067,0.1748102605342865,0.005034485831856728,0.8760646711271372,0.6958890678618951,0.6,0.8,0.65
37,0.15269169211387634,0.09295434504747391,0.17575785517692566,0.004673319403082132,0.8765017363038676,0.6965987347386605,0.6,0.8,0.65
38,0.15407757461071014,0.09426147490739822,0.17630919814109802,0.004615558311343193,0.8767516342437044,0.6972710507271751,0.6,0.8,0.65
39,0.15442457795143127,0.0926157608628273,0.1799333691596985,0.005219200626015663,0.8767181123908725,0.6974484674463666,0.6,0.8,0.65
40,0.15498436987400055,0.09274031966924667,0.18025816977024078,0.005444393027573824,0.8766362934481646,0.6976072087214324,0.6,0.8,0.65
41,0.1528598517179489,0.09148252755403519,0.18100927770137787,0.004716355353593826,0.8765458485000146,0.6974017788360529,0.6,0.8,0.65
42,0.15118864178657532,0.09165935218334198,0.18011125922203064,0.003663941752165556,0.876054251595811,0.6966547610710367,0.4,0.8,0.65
43,0.15298067033290863,0.0926789939403534,0.1793813556432724,0.004324844107031822,0.8758964640210168,0.6960291336928356,0.4,0.8,0.6
44,0.15123513340950012,0.0914246067404747,0.17787259817123413,0.0042991675436496735,0.8756206453618567,0.6957956906412681,0.4,0.8,0.6
45,0.14996513724327087,0.09041272103786469,0.1776004433631897,0.0041815247386693954,0.8755261436289691,0.6955715853117632,0.4,0.7,0.6
46,0.15058551728725433,0.09095966815948486,0.1780867725610733,0.0041332123801112175,0.875986225721211,0.6961691995237763,0.4,0.6,0.65
47,0.14956189692020416,0.08937843143939972,0.17890261113643646,0.004341790918260813,0.8771919021452278,0.6979433667156897,0.4,0.6,0.65
48,0.1510123312473297,0.09035349637269974,0.18006299436092377,0.004426621366292238,0.8780778185259267,0.6994840908560358,0.6,0.6,0.65
49,0.15104353427886963,0.08995082229375839,0.17944996058940887,0.0048384834080934525,0.8788575752554921,0.7006793192800617,0.6,0.5,0.65
50,0.15073604881763458,0.09056667238473892,0.18043182790279388,0.004026548005640507,0.8791907440399427,0.7010621658846325,0.6,0.5,0.65
51,0.15055905282497406,0.09089930355548859,0.18102896213531494,0.0035673687234520912,0.8797802162138157,0.7018558722599623,0.6,0.5,0.65
52,0.14912162721157074,0.08987755328416824,0.1788061559200287,0.003734821220859885,0.8805200456409635,0.7027896444662325,0.6,0.7,0.65
53,0.1474340707063675,0.08725617080926895,0.18214479088783264,0.003689634148031473,0.8814485796129059,0.7037047412283775,0.6,0.7,0.65
54,0.14823579788208008,0.08762186765670776,0.1843460202217102,0.0035400744527578354,0.882375405464959,0.7047412283773374,0.6,0.8,0.65
55,0.1477634161710739,0.0865679457783699,0.1852342188358307,0.0037501342594623566,0.8835116041124695,0.706197913019119,0.6,0.8,0.65
56,0.1467893272638321,0.08585567027330399,0.1851682811975479,0.0035887854173779488,0.8843692938119941,0.7071970492798283,0.6,0.8,0.7
57,0.14660701155662537,0.08581376820802689,0.1847381442785263,0.0035812000278383493,0.8854980194349882,0.7085510189789203,0.6,0.8,0.7
58,0.1481046974658966,0.08737268298864365,0.18496084213256836,0.003495840821415186,0.8860776272164992,0.7093820762425007,0.6,0.8,0.7
59,0.14919263124465942,0.08889451622962952,0.18286897242069244,0.0036249442491680384,0.8865421504204538,0.7099890281765764,0.6,0.8,0.7
60,0.145905002951622,0.08685511350631714,0.18250741064548492,0.0028651030734181404,0.8871729163926559,0.7110255153255364,0.4,0.8,0.75
