node,soft_label,spread_beta_0,spread_beta_1,spread_beta_2,spread_beta_3,spread_beta_4,spread_beta_5,spread_beta_6,spread_beta_7,spread_beta_8,spread_beta_9,spread_beta_10,spread_beta_11
0,0.6172655378082348,0.012427438029505007,0.01568880989778856,0.02129546383156247,0.02649161257027629,0.031210918899949456,0.03818156553282842,0.048288804567176366,0.061458071810811435,0.07816518245591408,0.09240884644183055,0.09971073870787366,0.10223664981858627
1,0.40014757192115497,0.011957371184178976,0.012957727728989503,0.014419469132689919,0.01631550291305857,0.019611800049300042,0.02488128508443337,0.030490953085200483,0.03620087368883379,0.043571861407746444,0.05270561224619212,0.0632381564850924,0.07364938699428439
2,0.25757098535332235,0.009326019327389395,0.01002618935783786,0.011773070369346668,0.014329506766598256,0.017409636769281252,0.020749586794520387,0.024640030027258453,0.029522134876752378,0.03487302740048999,0.039566424520568175,0.04563425447566492,0.05279114495531792
3,0.49450826212548626,0.012470077454754334,0.015491464007165534,0.019889074759528502,0.024508233344861397,0.0290524334520256,0.034287275316758514,0.0428624667532429,0.05675703668988531,0.07290992376959564,0.08949847788134593,0.10254862269626402,0.10273773438739281
4,0.37244895962728053,0.009684890892691393,0.010617941604708567,0.01222182522777853,0.014315019203420067,0.01747691463722099,0.022448528941182266,0.029566120274813316,0.03889277848892407,0.04621195945280935,0.05229111732966228,0.0651556212109949,0.07656600068451222
5,0.40441080110847233,0.010292308252610032,0.011715901173265717,0.01367890505613855,0.01591168560661913,0.019379822400730697,0.02452504408147338,0.031132754896380857,0.03898612478275765,0.04739552024884961,0.056658358185332075,0.06768534358649358,0.07654848813960514
6,0.690339780799017,0.012788252719875295,0.014951777688616072,0.018386315505328474,0.022769790952067444,0.028735267212897785,0.03570650848427083,0.04454974395122457,0.05514891254871804,0.06538344207603233,0.07889420445266404,0.09232904020772867,0.09894648779032
7,0.5327637930933518,0.00948884268164883,0.010324624949504485,0.011611881144911839,0.013559224190256694,0.017396749599241604,0.024232875195537212,0.0315355836163409,0.038318485149248,0.04792847304163009,0.056804766832057096,0.06312409590538956,0.07131542333525935
8,0.3115830332096979,0.00806792960699548,0.008789510535726946,0.00994375878005405,0.01149668414965738,0.014277451451040202,0.018776927663624418,0.023116678472611403,0.02580333810467617,0.029937657674924983,0.0387349599239149,0.05602321921333961,0.0734934228849729
9,0.8761956756081577,0.015164773328978889,0.017689670134231006,0.021743885395000405,0.027659851398669173,0.03473551353080047,0.04335510405061173,0.054661565667468014,0.06800013077357348,0.08345255721606842,0.09911140374366384,0.11614911289920007,0.1304559190412217
10,0.4186851852438854,0.011470799753850139,0.012833514447426819,0.01462060754988298,0.016570399501741648,0.01936437688189859,0.02537079148789688,0.03519460009987149,0.046875004111178564,0.05872011765688241,0.06553622013507719,0.0642341920271426,0.06318373532150964
11,0.6661706193385137,0.01371006506768854,0.01591333509077084,0.018914122593668564,0.02245398564254152,0.027474498259648452,0.034994213009724044,0.04562031962107194,0.05891867167814227,0.0700174530567369,0.07973185559717727,0.09100518440144037,0.09868219341728673
12,0.21873382916287087,0.010487426620995484,0.012354590911328121,0.014857711469237339,0.016985409336251242,0.019495318552192907,0.02267783816377572,0.026721568992526375,0.03275875396927248,0.04194347365015555,0.05515662986589344,0.06852384123774409,0.07290923210242212
13,0.27479302982802783,0.008032401302153939,0.009140003863750513,0.010646949502969348,0.013118828459529882,0.016711250909077213,0.019813267241244905,0.02363984300575385,0.02956093822853268,0.036462867912323046,0.042896984417845105,0.04770010831798442,0.05041758247986074
14,0.0219926101422966,0.007441037336256735,0.008166725426026901,0.009456785651531375,0.011383246335357382,0.013673094152786211,0.014201594460465313,0.01353536254981497,0.01575990120681755,0.02134507229835405,0.02705367494933626,0.03229683170106187,0.036135391880909334
15,0.4659181847424829,0.010006935084193147,0.012395850046699363,0.01562894921637323,0.01901228766196767,0.023218819852535537,0.028562157518218143,0.034728551204214364,0.04058798028597399,0.04692611253612079,0.057333376774896784,0.07210549903561836,0.08257040386011175
16,0.2913094281541977,0.009779559626414443,0.011710627950866057,0.014773340634595716,0.017150247606228866,0.019590545766489116,0.024005541749363875,0.029422365715552075,0.03492752550891587,0.04068938283744354,0.04956000981641426,0.06255127624806942,0.07333957653964679
17,0.3492108656071154,0.013771666708946938,0.014870930163326898,0.016972158083592342,0.019278717621225752,0.02210619409978522,0.026960411691249783,0.03439662545555208,0.043080133809568065,0.051548772819143295,0.06152382608896667,0.07172701694399275,0.07575072600182972
18,0.2755861331787556,0.007722764099030667,0.008374139453884115,0.009806913925530666,0.012195175321936666,0.015338249998753647,0.0189417102957347,0.02342468415676814,0.028549207753917734,0.03319638351800888,0.036434932576017154,0.04024995694584215,0.04480434349303703
19,0.27707265858849855,0.009348059413496024,0.011088663057991114,0.012971008346065245,0.01473996310084512,0.017447297134835046,0.021412872835511666,0.026678890314451368,0.03307134870348355,0.040443488496866214,0.05057254442509389,0.056803700280903244,0.054396522864816485
20,0.542150586675485,0.009664451515955779,0.010398679443102545,0.01209733040761786,0.01544154084818014,0.020445801667506952,0.02626901369857334,0.03209144806617643,0.036898211955357474,0.04348408807298623,0.053240556982419605,0.06236946032646705,0.06894557086181045
21,0.33406314237837914,0.011820409222869905,0.013809423250847564,0.016214706555373503,0.018141188083822025,0.020941149258979032,0.02560656627086722,0.03259815358382348,0.04183238348224892,0.052444269400055005,0.0607706691549103,0.06691635863822212,0.0721739538672117
22,0.29857647244543445,0.01159141000662639,0.013870480082064918,0.017606859219024523,0.02127819745073497,0.024338962957781034,0.028139934156444273,0.033542461161828276,0.0427417101282719,0.05472780989254064,0.06417928644740556,0.07185035526437089,0.07985048195085534
23,0.42098406738317845,0.012884891439398473,0.014226956980321854,0.016723590567278665,0.01982781577913576,0.02387603336015124,0.028696012087972757,0.03134228390571698,0.03527894586457611,0.04487626226343577,0.05581399850651579,0.06458807967904837,0.06846769366901237
24,0.5804509287115226,0.011284773132803311,0.013234613116908926,0.01689070028427419,0.02210441855304082,0.02801993532965496,0.03345937468474805,0.038199930365021124,0.042253749626883774,0.04663853428589128,0.05391896254530559,0.06605057142344889,0.07768802639560883
25,0.6390348909408973,0.012365346519758631,0.014600533718971149,0.018215699888880374,0.023033247558878724,0.028910032316103534,0.035213327696579866,0.04208661066159462,0.05071597989501505,0.060456024165261704,0.06940002333912151,0.08026044864845124,0.09096067430933233
26,0.41045882406165246,0.010751549512680049,0.012686884306834605,0.015936070868637013,0.019648575066420235,0.02375116782624919,0.028321314147719264,0.03423447138494055,0.042185601988805235,0.049701846779852295,0.057668946702331,0.06702927163948606,0.0763535305452753
27,0.4774525782205665,0.01094461443265841,0.01263975143044502,0.015838159319245794,0.019593526350208296,0.023855952463653293,0.029279065373937,0.03529523050316703,0.04184675053991064,0.05291595093537177,0.06907690328647799,0.08077823721203709,0.08312816584519536
28,0.5907685490655444,0.0120100084788101,0.013849741892249186,0.01662182686505342,0.019439330527504198,0.023730003237212055,0.030972884701368202,0.03806317827103031,0.04243633551767596,0.04702491994943541,0.05491164896132078,0.06537154407006254,0.07403011598981626
29,0.643855226646748,0.009455252684743683,0.01068698927924756,0.013261203355513534,0.017868348433172813,0.0241826112424575,0.030272682265281656,0.03488037902043739,0.03966353548311414,0.04685350550056437,0.054845570252978065,0.06338717974084451,0.07233505043395246
30,0.4066977183116582,0.012907952311129893,0.01546237796800789,0.018946392415898825,0.021959819135155205,0.025061603014588485,0.03049748371283924,0.038032961717014424,0.0455909563389479,0.05381598248272389,0.06563980715921712,0.07911171070932976,0.08803705559924993
31,0.7487917845891289,0.013905015585888572,0.015507885837867962,0.018744308223522667,0.02416289084315569,0.031306419222194314,0.03807183399512153,0.04306077423601668,0.04917220304057035,0.057561978639585884,0.06799404590150271,0.08249563636038182,0.09654264913983282
32,0.5132739141016093,0.011462206480292954,0.013275660540874356,0.015372007703786363,0.017533302077794514,0.021326528325978204,0.027834931884376666,0.034076926426599555,0.03881669345555315,0.04930427975254567,0.0639033349434579,0.07229356789004182,0.07448004769818603
33,0.5037797120943999,0.011281653018008013,0.01206685881378621,0.013491633635557214,0.01629972235929044,0.021002629303402402,0.026497574612318362,0.03161653393918729,0.03747359436362997,0.046174008073241,0.05611805901507333,0.06417987741396994,0.07020811186279224
34,0.43295199348472313,0.010658020902599688,0.01236155219507017,0.01477252327774053,0.017868592575811294,0.022404319469710048,0.026997112983782545,0.029989763698237547,0.033388402531881696,0.038976340659044616,0.04589621650111175,0.05287352316634658,0.057018760243791745
35,0.6233473735466007,0.01184430457165208,0.013766748274318487,0.016214140048386727,0.019383444873112582,0.024886531294594446,0.031398663800324425,0.03747797627286373,0.0453115704224044,0.05498574168761926,0.06273971681627702,0.06897945090368379,0.0756399161629682
36,0.16144414625811468,0.010040922232698733,0.01131314840588302,0.012968516417010103,0.015098426932401123,0.017426589681850686,0.01992340347234718,0.02509502910875878,0.03443596777541979,0.04359047671138784,0.050618550156223886,0.0581735616945666,0.06362309971914457
37,0.4564147971178223,0.010209079924337375,0.012148717136227834,0.014655407834190696,0.017853909218257864,0.02247097882720791,0.027322310721675486,0.03083875955046417,0.03327942608079922,0.03783579052311655,0.048892937092715694,0.06423319115146289,0.07250308168313409
