epoch,loss,rank,reg,topk,spearman,kendall,top5,top10,top20
1,0.965470016002655,0.31772324442863464,1.1951180696487427,0.19280755519866943,0.6585631309210216,0.47367595298859994,0.0,0.1,0.05
2,0.6347849369049072,0.20475567877292633,1.0394319295883179,0.0787997767329216,0.7884731851712508,0.5869090919916731,0.0,0.0,0.0
3,0.35436415672302246,0.13739460706710815,0.4971093237400055,0.045224517583847046,0.722646699281075,0.5274141125001768,0.0,0.0,0.0
4,0.3122751712799072,0.14313536882400513,0.304445743560791,0.051870714873075485,0.8044099558740737,0.6086026307151964,0.0,0.0,0.1
5,0.23709736764431,0.1262301504611969,0.22291800379753113,0.0293278768658638,0.8412943558507633,0.6483090177360072,0.2,0.1,0.1
6,0.21142660081386566,0.11248107999563217,0.2382175177335739,0.018320171162486076,0.8442794864236397,0.6503784007146848,0.2,0.1,0.05
7,0.19789302349090576,0.10523974150419235,0.23549602925777435,0.014669651165604591,0.8533104434381357,0.6607283923878507,0.2,0.1,0.05
8,0.18404313921928406,0.10265600681304932,0.2076975405216217,0.012718578800559044,0.8634903216736757,0.673480407585983,0.2,0.1,0.05
9,0.17189335823059082,0.0960945338010788,0.19567371904850006,0.011397799476981163,0.8691407331759214,0.6814391934079402,0.2,0.1,0.05
10,0.1743512749671936,0.0984165295958519,0.2020253688097,0.010218082927167416,0.8732931897177514,0.6873913079074032,0.2,0.1,0.05
11,0.16935935616493225,0.09302825480699539,0.20447760820388794,0.009991873987019062,0.8748938145718516,0.689596744242473,0.2,0.1,0.05
12,0.16665859520435333,0.09523746371269226,0.19296427071094513,0.009021230973303318,0.8750925286273323,0.6897691183836724,0.2,0.1,0.05
13,0.16585074365139008,0.0959695354104042,0.1882852017879486,0.008930432610213757,0.8759844123584726,0.6910183099147135,0.2,0.1,0.05
14,0.1672111600637436,0.09722010046243668,0.19228096306324005,0.008204507641494274,0.8797095900113711,0.6959311217939415,0.2,0.1,0.05
15,0.16527852416038513,0.09520772844552994,0.19393733143806458,0.007926393300294876,0.8848659423010413,0.7032416907253632,0.2,0.1,0.05
16,0.15984877943992615,0.09130237996578217,0.19247967004776,0.007201665546745062,0.8879446122550306,0.7079600979168481,0.2,0.1,0.05
17,0.15764310956001282,0.09050294756889343,0.18893013894557953,0.006974083371460438,0.889542299302406,0.7103819694862045,0.2,0.1,0.05
18,0.15683656930923462,0.09095486998558044,0.18868085741996765,0.0061849565245211124,0.891161853414496,0.7128325273327752,0.2,0.1,0.05
19,0.15555188059806824,0.08923125267028809,0.18734709918498993,0.006744321435689926,0.8928819485073103,0.7151719335558697,0.2,0.1,0.05
20,0.15593001246452332,0.09098246693611145,0.18425677716732025,0.006447012070566416,0.8945219632931487,0.7174641947798025,0.2,0.1,0.05
