node,degree_centrality,closeness,betweenness,clustering_coeff,k_shell
0,0.0011082379017362393,0.14425482696486386,9.76615354875872e-07,0.3333333333333333,2
1,0.0011082379017362393,0.15145319075560223,0.0010804767055205456,0.0,2
2,0.001847063169560399,0.1791676246558571,0.004050816272459742,0.0,3
3,0.0003694126339120798,0.0003694126339120798,0.0,0.0,1
4,0.001847063169560399,0.15326590377029412,0.0005511761538211194,0.7,3
5,0.0011082379017362393,0.12956121871606968,7.501561061887952e-06,0.3333333333333333,2
6,0.0014776505356483192,0.15481698844473366,0.0006987223189870197,0.3333333333333333,3
7,0.0003694126339120798,0.0003694126339120798,0.0,0.0,1
8,0.0011082379017362393,0.15878582520876444,0.0026983944411181535,0.0,2
9,0.0007388252678241596,0.1296939129941288,0.0,1.0,2
10,0.0007388252678241596,0.15981003441574798,0.0006779390761298553,0.0,1
11,0.0007388252678241596,0.1579933819138985,0.0,1.0,2
12,0.0014776505356483192,0.0014776505356483192,5.460644995004875e-07,0.5,2
13,0.0007388252678241596,0.1758095272558283,0.0008479377334516652,0.0,2
14,0.001847063169560399,0.17344167713223357,0.0008971827115009825,0.3,3
15,0.0014776505356483192,0.11933877072627296,0.0,1.0,4
16,0.0014776505356483192,0.15183656547240965,2.477326635979591e-05,0.0,3
17,0.001847063169560399,0.14757983301209543,0.0008845896023690437,0.2,3
18,0.001847063169560399,0.1576437181597492,0.00023752536123771348,0.0,3
19,0.0003694126339120798,0.11431719348371602,0.0,0.0,1
20,0.001847063169560399,0.1764901680891842,0.008091618406043551,0.2,3
21,0.0007388252678241596,0.13073533242740543,0.00012647571091374727,0.0,2
22,0.001847063169560399,0.15024523900018547,0.002128739542046417,0.5,3
23,0.0003694126339120798,0.002430346275737367,0.0,0.0,1
24,0.0025858884373845584,0.17501309281878177,0.003001703411276226,0.3333333333333333,3
25,0.0014776505356483192,0.1615429143070031,0.003800963068675425,0.0,3
26,0.001847063169560399,0.0018101219061691907,3.185376247086177e-07,0.7,3
27,0.0014776505356483192,0.16609855868773693,0.001861114954744407,0.3333333333333333,2
28,0.0003694126339120798,0.13481017984810822,0.0,0.0,1
29,0.0007388252678241596,0.1432845436806521,0.00011421586971092457,0.0,2
30,0.0022164758034724785,0.18669592275139762,0.012475431153616531,0.06666666666666667,3
31,0.0003694126339120798,0.0003694126339120798,0.0,0.0,1
32,0.0014776505356483192,0.15552473532149383,0.0005654427497799612,0.0,3
33,0.0033247137052087182,0.1544707590723647,0.0024083376873795417,0.1111111111111111,3
34,0.0003694126339120798,0.1792662619639649,0.0,0.0,1
35,0.0011082379017362393,0.13789295347076913,0.0,1.0,3
36,0.0029553010712966383,0.16871728503862427,0.0006291147270382708,0.17857142857142858,3
37,0.0011082379017362393,0.1366529089251687,0.0018892500918654199,0.0,2
38,0.0014776505356483192,0.14924183335767785,9.383352500944408e-05,0.3333333333333333,3
39,0.0025858884373845584,0.1526909512909843,0.015937189046360326,0.047619047619047616,2
40,0.0011082379017362393,0.12440620679357133,0.0009380097471279669,0.0,2
41,0.0014776505356483192,0.15211014486965724,0.00040742184830701826,0.6666666666666666,3
42,0.0007388252678241596,0.12479444406634622,3.8219000878602036e-05,0.0,2
43,0.0022164758034724785,0.14512737303398787,0.006091279942350831,0.13333333333333333,3
44,0.0011082379017362393,0.0011082379017362395,5.460644995004875e-07,0.3333333333333333,2
45,0.0022164758034724785,0.18422133038647165,0.00519918195518539,0.13333333333333333,3
46,0.0007388252678241596,0.15024523900018547,6.728729335585593e-07,0.0,2
47,0.0007388252678241596,0.10524381387347925,0.0006779390761298553,0.0,1
48,0.0033247137052087182,0.16642600181599107,0.006967570586750589,0.027777777777777776,3
49,0.0007388252678241596,0.17066266253906962,0.000562766422708083,0.0,2
50,0.0003694126339120798,0.136743087220098,0.0,0.0,1
51,0.0022164758034724785,0.12989346483199302,0.00012762179564859656,0.2,3
52,0.001847063169560399,0.14729373317426905,0.0003376220155822892,0.3,3
53,0.0011082379017362393,0.17949212700778122,1.2800168334595478e-06,0.6666666666666666,3
54,0.0007388252678241596,0.15907394241550796,0.0006897566705731999,0.0,2
55,0.004432951606944957,0.17232709766929868,0.006269630719630504,0.045454545454545456,3
56,0.0014776505356483192,0.15354466290817204,1.8202149983349585e-07,0.8333333333333334,3
57,0.0003694126339120798,0.14111128093058958,0.0,0.0,1
58,0.0003694126339120798,0.1500573088131543,0.0,0.0,1
59,0.003694126339120798,0.1820583483124452,0.002130855219993298,0.1111111111111111,3
60,0.0011082379017362393,0.15793864473890062,0.002468992885293535,0.0,2
61,0.001847063169560399,0.16473010919070707,0.0016518805274029617,0.1,3
62,0.0003694126339120798,0.12034055862266056,0.0,0.0,1
63,0.0003694126339120798,0.10218184968269214,0.0,0.0,1
64,0.0011082379017362393,0.15020563564229417,1.3651612487512189e-07,0.6666666666666666,2
65,0.003694126339120798,0.1684803400747885,0.003174444345998903,0.15555555555555556,3
66,0.0003694126339120798,0.0003694126339120798,0.0,0.0,1
67,0.0011082379017362393,0.1221462151477313,0.0007055328980811122,0.0,2
68,0.0011082379017362393,0.20207185468721753,0.012777942915544372,0.3333333333333333,3
69,0.0025858884373845584,0.18214563855456398,0.007045818365336104,0.23809523809523808,3
70,0.0007388252678241596,0.1404504603408598,0.0,1.0,2
71,0.0011082379017362393,0.17741053244643631,0.00135533208776021,0.3333333333333333,2
72,0.0007388252678241596,0.17940736095016244,0.0,1.0,2
73,0.004432951606944957,0.18030141756619314,0.00329914889453112,0.15151515151515152,3
